ACLineSegment s1 l31 29 30 A _FBC75A6F-FB32-4FAC-A417-1865A82A02A5 _71CAF3EA-AD65-4823-B007-DB0AE0B48602 _AF6AB2A4-97D3-476E-B691-BAB9A4E472BE
ACLineSegment s1 l31 29 30 B _FBC75A6F-FB32-4FAC-A417-1865A82A02A5 _71CAF3EA-AD65-4823-B007-DB0AE0B48602 _AF6AB2A4-97D3-476E-B691-BAB9A4E472BE
ACLineSegment s1 l31 29 30 C _FBC75A6F-FB32-4FAC-A417-1865A82A02A5 _71CAF3EA-AD65-4823-B007-DB0AE0B48602 _AF6AB2A4-97D3-476E-B691-BAB9A4E472BE
ACLineSegment s1 l32 30 250 A _27DB7B21-1182-40E7-BD3F-CF8F43AB20E3 _3A53AE7F-1F7C-421C-84C0-EC14E9C4E787 _BB602A90-3F7B-4668-B21E-0ABBC35A2AAC
ACLineSegment s1 l32 30 250 B _27DB7B21-1182-40E7-BD3F-CF8F43AB20E3 _3A53AE7F-1F7C-421C-84C0-EC14E9C4E787 _BB602A90-3F7B-4668-B21E-0ABBC35A2AAC
ACLineSegment s1 l32 30 250 C _27DB7B21-1182-40E7-BD3F-CF8F43AB20E3 _3A53AE7F-1F7C-421C-84C0-EC14E9C4E787 _BB602A90-3F7B-4668-B21E-0ABBC35A2AAC
ACLineSegment s1 l33 31 32 C _5197C446-B24F-4A9C-B607-A5519F13E139 _850039B2-9589-4161-A4ED-35F0C6895AA2 _A093382D-B2A4-401D-891A-A944275E3830
ACLineSegment s1 l34 34 15 C _6B606770-07C8-4E89-AD4B-7B68FE661807 _B4BAAF9B-CE73-4AAB-AA0B-B5BDB223A409 _C00167D8-A47B-4CDE-9BF3-62FA4C4C8318
ACLineSegment s1 l35 35 36 A _B9B5FD77-7926-4F54-A7AF-F53974374518 _45A0ECEB-34D4-455E-AA60-94C59AFC45A0 _830CCF1E-8B93-497A-8F75-8D747C070CE8
ACLineSegment s1 l35 35 36 B _B9B5FD77-7926-4F54-A7AF-F53974374518 _45A0ECEB-34D4-455E-AA60-94C59AFC45A0 _830CCF1E-8B93-497A-8F75-8D747C070CE8
ACLineSegment s1 l36 35 40 A _D67C83E7-C86D-4998-B6F6-AF1D8DD338A0 _E8763734-BF89-402B-A10D-465934F2A44F _CECD5FE8-4F6F-438C-B28C-C2B07819691E
ACLineSegment s1 l36 35 40 B _D67C83E7-C86D-4998-B6F6-AF1D8DD338A0 _E8763734-BF89-402B-A10D-465934F2A44F _CECD5FE8-4F6F-438C-B28C-C2B07819691E
ACLineSegment s1 l36 35 40 C _D67C83E7-C86D-4998-B6F6-AF1D8DD338A0 _E8763734-BF89-402B-A10D-465934F2A44F _CECD5FE8-4F6F-438C-B28C-C2B07819691E
ACLineSegment s1 l37 36 37 A _2C1D25B8-2C55-4024-9D55-945D6A4A4534 _82F552E6-B36E-4E18-B9FE-2680ECA27F66 _C53E21AB-B24B-4C0E-BDF8-536AA8FF5DDE
